,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
123,20,0.1,30000.0,437.3333333333333,312.6666666666667,960.6666666666666,1276.3333333333333,473.6666666666667,20.0,99.0,23557.666666666668,392.3333333333333,23802.666666666668,0.9897070356262604
124,20,0.1,100000.0,227.33333333333334,522.6666666666666,1550.6666666666667,1026.0,724.0,20.0,98.33333333333333,38039.333333333336,201.33333333333334,38727.666666666664,0.9822263153817685
125,20,0.1,300000.0,182.66666666666666,567.3333333333334,1693.0,936.3333333333334,813.6666666666666,19.0,94.66666666666667,41882.0,72.66666666666667,42859.0,0.9772043211460837
126,20,0.3,1000.0,729.6666666666666,20.333333333333332,39.0,1727.3333333333333,22.666666666666668,20.0,99.66666666666667,1046.0,495.6666666666667,1057.3333333333333,0.989281210592686
127,20,0.3,3000.0,704.0,46.0,130.33333333333334,1676.6666666666667,73.33333333333333,20.0,100.0,3065.6666666666665,489.3333333333333,3065.6666666666665,1.0
128,20,0.3,10000.0,610.6666666666666,139.33333333333334,377.0,1527.0,223.0,20.0,100.0,9538.0,463.3333333333333,9679.0,0.985432379378035
129,20,0.3,30000.0,446.0,304.0,945.3333333333334,1270.0,480.0,19.666666666666668,98.33333333333333,23587.0,386.0,23751.0,0.9930950275777862
130,20,0.3,100000.0,209.66666666666666,540.3333333333334,1553.0,985.3333333333334,764.6666666666666,20.0,97.33333333333333,38191.333333333336,181.33333333333334,38726.0,0.9861935994766652
131,20,0.3,300000.0,181.66666666666666,568.3333333333334,1704.0,883.6666666666666,866.3333333333334,20.0,94.33333333333333,42086.0,68.33333333333333,42851.0,0.982147441133229
132,20,0.5,1000.0,740.3333333333334,9.666666666666666,49.666666666666664,1732.0,18.0,20.0,100.0,1024.0,497.3333333333333,1057.3333333333333,0.9684741488020178
133,20,0.5,3000.0,705.6666666666666,44.333333333333336,120.33333333333333,1679.3333333333333,70.66666666666667,20.0,100.0,3023.3333333333335,491.0,3057.6666666666665,0.9887713943093863
134,20,0.5,10000.0,622.3333333333334,127.66666666666667,383.3333333333333,1555.6666666666667,194.33333333333334,20.0,99.66666666666667,9606.666666666666,465.6666666666667,9624.666666666666,0.9981298053612246
135,20,0.5,30000.0,400.3333333333333,349.6666666666667,943.6666666666666,1261.6666666666667,488.3333333333333,20.0,98.33333333333333,23618.666666666668,373.0,23751.0,0.9944283047731324
136,20,0.5,100000.0,223.33333333333334,526.6666666666666,1536.0,1002.6666666666666,747.3333333333334,20.0,97.33333333333333,38293.0,198.0,38761.0,0.9879260081009262
137,20,0.5,300000.0,185.66666666666666,564.3333333333334,1726.3333333333333,886.6666666666666,863.3333333333334,19.666666666666668,96.33333333333333,42268.333333333336,58.0,42853.333333333336,0.9863487865588052
138,20,0.7,1000.0,739.0,11.0,46.0,1729.6666666666667,20.333333333333332,20.0,100.0,1035.0,497.6666666666667,1058.3333333333333,0.9779527559055119
139,20,0.7,3000.0,702.6666666666666,47.333333333333336,118.33333333333333,1669.0,81.0,20.0,100.0,3054.0,489.3333333333333,3082.3333333333335,0.9908078295663458
140,20,0.7,10000.0,620.3333333333334,129.66666666666666,371.6666666666667,1540.3333333333333,209.66666666666666,20.0,99.66666666666667,9623.0,465.0,9628.0,0.9994806813460739
141,20,0.7,30000.0,418.0,332.0,949.3333333333334,1240.6666666666667,509.3333333333333,20.0,97.66666666666667,23590.666666666668,381.3333333333333,23731.666666666668,0.9940585715288995
142,20,0.7,100000.0,230.33333333333334,519.6666666666666,1540.6666666666667,954.0,796.0,20.0,98.0,38439.0,185.33333333333334,38732.333333333336,0.9924266547329105
143,20,0.7,300000.0,165.0,585.0,1724.0,896.3333333333334,853.6666666666666,19.666666666666668,97.0,42472.0,61.666666666666664,42855.0,0.9910628864776572
144,20,0.9,1000.0,732.0,18.0,42.666666666666664,1719.0,31.0,20.0,99.66666666666667,1014.3333333333334,495.3333333333333,1067.6666666666667,0.9500468310958476
145,20,0.9,3000.0,719.6666666666666,30.333333333333332,120.33333333333333,1697.6666666666667,52.333333333333336,20.0,99.66666666666667,3027.0,492.6666666666667,3046.0,0.9937623112278398
146,20,0.9,10000.0,617.3333333333334,132.66666666666666,373.0,1527.6666666666667,222.33333333333334,20.0,100.0,9614.0,462.3333333333333,9656.666666666666,0.9955816361753539
147,20,0.9,30000.0,433.0,317.0,941.0,1258.0,492.0,20.0,99.0,23674.666666666668,386.6666666666667,23755.666666666668,0.9965902872297137
148,20,0.9,100000.0,224.33333333333334,525.6666666666666,1564.0,938.6666666666666,811.3333333333334,20.0,97.66666666666667,38554.666666666664,187.33333333333334,38736.666666666664,0.9953016091558385
149,20,0.9,300000.0,180.66666666666666,569.3333333333334,1749.6666666666667,888.0,862.0,20.0,96.66666666666667,42668.333333333336,71.0,42848.666666666664,0.9957913898526599
150,40,0.1,1000.0,733.6666666666666,16.333333333333332,172.0,1721.0,29.0,39.666666666666664,100.0,1006.6666666666666,496.0,1057.3333333333333,0.9520807061790668
151,40,0.1,3000.0,705.3333333333334,44.666666666666664,488.6666666666667,1700.0,50.0,40.0,100.0,3040.6666666666665,489.6666666666667,3040.6666666666665,1.0
152,40,0.1,10000.0,593.6666666666666,156.33333333333334,1509.6666666666667,1550.0,200.0,40.0,99.33333333333333,9517.0,460.0,9653.333333333334,0.9858770718232044
153,40,0.1,30000.0,395.3333333333333,354.6666666666667,3676.6666666666665,1268.3333333333333,481.6666666666667,40.0,99.0,23160.333333333332,372.3333333333333,23802.666666666668,0.973014228097692
154,40,0.1,100000.0,220.0,530.0,5766.666666666667,1039.0,711.0,39.666666666666664,98.33333333333333,35993.666666666664,184.0,38727.666666666664,0.9294044739763992
155,40,0.1,300000.0,177.0,573.0,6361.666666666667,982.6666666666666,767.3333333333334,39.666666666666664,95.66666666666667,39180.0,69.33333333333333,42859.0,0.9141603863832567
156,40,0.3,1000.0,729.0,21.0,165.66666666666666,1719.0,31.0,40.0,99.66666666666667,1006.0,495.6666666666667,1057.3333333333333,0.9514501891551073
157,40,0.3,3000.0,708.3333333333334,41.666666666666664,497.3333333333333,1689.0,61.0,40.0,100.0,3031.3333333333335,489.3333333333333,3065.6666666666665,0.9888006958790911
158,40,0.3,10000.0,604.0,146.0,1522.6666666666667,1543.3333333333333,206.66666666666666,40.0,99.66666666666667,9543.0,462.3333333333333,9679.0,0.985948961669594
159,40,0.3,30000.0,404.3333333333333,345.6666666666667,3685.6666666666665,1255.3333333333333,494.6666666666667,40.0,99.66666666666667,23203.666666666668,379.6666666666667,23751.0,0.9769553562657012
160,40,0.3,100000.0,212.66666666666666,537.3333333333334,5903.333333333333,971.3333333333334,778.6666666666666,39.666666666666664,97.66666666666667,36477.0,174.33333333333334,38726.0,0.9419253214894386
161,40,0.3,300000.0,183.66666666666666,566.3333333333334,6537.0,949.0,801.0,39.333333333333336,95.33333333333333,39856.666666666664,68.66666666666667,42851.0,0.9301222064051402
162,40,0.5,1000.0,735.6666666666666,14.333333333333334,159.0,1725.3333333333333,24.666666666666668,40.0,100.0,1015.3333333333334,497.0,1057.3333333333333,0.9602774274905423
163,40,0.5,3000.0,708.3333333333334,41.666666666666664,483.6666666666667,1692.0,58.0,40.0,100.0,3046.0,491.0,3057.6666666666665,0.996184454376976
164,40,0.5,10000.0,632.0,118.0,1494.6666666666667,1568.0,182.0,40.0,99.66666666666667,9561.0,468.0,9624.666666666666,0.9933850522961835
165,40,0.5,30000.0,417.6666666666667,332.3333333333333,3702.0,1272.3333333333333,477.6666666666667,40.0,99.33333333333333,23379.666666666668,382.6666666666667,23751.0,0.9843655705724672
166,40,0.5,100000.0,229.33333333333334,520.6666666666666,5972.333333333333,981.0,769.0,40.0,99.33333333333333,37028.666666666664,189.66666666666666,38761.0,0.9553073106129012
167,40,0.5,300000.0,162.33333333333334,587.6666666666666,6694.666666666667,914.0,836.0,39.333333333333336,98.33333333333333,40560.666666666664,67.33333333333333,42853.333333333336,0.946499688861232
168,40,0.7,1000.0,731.0,19.0,163.33333333333334,1713.0,37.0,40.0,100.0,1043.6666666666667,496.0,1058.3333333333333,0.9861417322834647
169,40,0.7,3000.0,703.3333333333334,46.666666666666664,475.3333333333333,1692.0,58.0,40.0,100.0,3043.3333333333335,489.3333333333333,3082.3333333333335,0.987347247756029
170,40,0.7,10000.0,616.6666666666666,133.33333333333334,1481.6666666666667,1557.0,193.0,40.0,99.33333333333333,9591.0,464.6666666666667,9628.0,0.9961570419609472
171,40,0.7,30000.0,427.3333333333333,322.6666666666667,3750.3333333333335,1248.0,502.0,39.666666666666664,99.66666666666667,23461.666666666668,382.0,23731.666666666668,0.9886227965447012
172,40,0.7,100000.0,232.66666666666666,517.3333333333334,5995.333333333333,937.0,813.0,40.0,97.33333333333333,37563.666666666664,175.33333333333334,38732.333333333336,0.9698271039699818
173,40,0.7,300000.0,170.0,580.0,6779.333333333333,872.6666666666666,877.3333333333334,39.666666666666664,96.66666666666667,41308.0,68.0,42855.0,0.9639015284097538
174,40,0.9,1000.0,736.3333333333334,13.666666666666666,157.66666666666666,1725.6666666666667,24.333333333333332,40.0,100.0,1028.6666666666667,496.3333333333333,1067.6666666666667,0.9634717452388386
175,40,0.9,3000.0,717.6666666666666,32.333333333333336,487.3333333333333,1700.0,50.0,40.0,99.66666666666667,3006.0,493.0,3046.0,0.9868680236375574
176,40,0.9,10000.0,651.6666666666666,98.33333333333333,1543.0,1572.3333333333333,177.66666666666666,40.0,100.0,9550.0,473.0,9656.666666666666,0.9889540904383846
177,40,0.9,30000.0,418.6666666666667,331.3333333333333,3753.3333333333335,1251.6666666666667,498.3333333333333,40.0,98.66666666666667,23582.666666666668,384.0,23755.666666666668,0.9927175270461784
178,40,0.9,100000.0,243.33333333333334,506.6666666666667,6212.333333333333,899.6666666666666,850.3333333333334,39.666666666666664,99.33333333333333,38032.0,196.0,38736.666666666664,0.9818087944238878
179,40,0.9,300000.0,184.66666666666666,565.3333333333334,6892.333333333333,819.6666666666666,930.3333333333334,40.0,94.0,42061.666666666664,61.333333333333336,42848.666666666664,0.9816330340889643
180,80,0.1,1000.0,719.6666666666666,30.333333333333332,673.0,1712.0,38.0,80.0,100.0,994.3333333333334,493.6666666666667,1057.3333333333333,0.9404161412358135
181,80,0.1,3000.0,680.6666666666666,69.33333333333333,1950.3333333333333,1666.6666666666667,83.33333333333333,80.0,100.0,2988.3333333333335,485.0,3040.6666666666665,0.9827888620916466
182,80,0.1,10000.0,565.6666666666666,184.33333333333334,5965.666666666667,1561.3333333333333,188.66666666666666,79.66666666666667,99.66666666666667,9368.0,455.0,9653.333333333334,0.9704419889502762
183,80,0.1,30000.0,358.3333333333333,391.6666666666667,13526.333333333334,1318.6666666666667,431.3333333333333,78.66666666666667,98.33333333333333,21302.333333333332,353.0,23802.666666666668,0.8949557472552094
184,80,0.1,100000.0,187.0,563.0,18643.0,1143.6666666666667,606.3333333333334,78.0,97.0,29381.333333333332,142.0,38727.666666666664,0.7586652091958376
185,80,0.1,300000.0,147.66666666666666,602.3333333333334,19698.666666666668,1109.0,641.0,76.0,96.66666666666667,31182.666666666668,50.666666666666664,42859.0,0.7275640277810184
186,80,0.3,1000.0,731.3333333333334,18.666666666666668,668.0,1725.0,25.0,80.0,100.0,1032.6666666666667,496.0,1057.3333333333333,0.9766708701134932
187,80,0.3,3000.0,704.0,46.0,1920.6666666666667,1687.0,63.0,80.0,100.0,3019.6666666666665,489.3333333333333,3065.6666666666665,0.9849951071001414
188,80,0.3,10000.0,580.0,170.0,5928.0,1536.0,214.0,79.66666666666667,99.0,9434.666666666666,457.3333333333333,9679.0,0.9747563453524812
189,80,0.3,30000.0,350.6666666666667,399.3333333333333,13935.0,1275.6666666666667,474.3333333333333,79.0,97.66666666666667,21699.0,352.0,23751.0,0.9136036377415688
190,80,0.3,100000.0,201.0,549.0,19808.333333333332,1054.6666666666667,695.3333333333334,79.66666666666667,98.66666666666667,30920.666666666668,157.33333333333334,38726.0,0.798447210315206
191,80,0.3,300000.0,159.33333333333334,590.6666666666666,21329.333333333332,1010.3333333333334,739.6666666666666,79.33333333333333,97.33333333333333,32904.666666666664,52.666666666666664,42851.0,0.7678856191609685
192,80,0.5,1000.0,736.0,14.0,654.3333333333334,1729.3333333333333,20.666666666666668,80.0,100.0,1027.6666666666667,496.6666666666667,1057.3333333333333,0.9719419924337959
193,80,0.5,3000.0,698.6666666666666,51.333333333333336,1922.0,1668.0,82.0,80.0,100.0,3010.3333333333335,487.0,3057.6666666666665,0.9845197863294453
194,80,0.5,10000.0,583.3333333333334,166.66666666666666,6086.666666666667,1519.0,231.0,80.0,100.0,9466.0,454.3333333333333,9624.666666666666,0.9835145805915357
195,80,0.5,30000.0,383.6666666666667,366.3333333333333,14172.0,1211.0,539.0,79.0,98.66666666666667,22124.666666666668,358.3333333333333,23751.0,0.9315256901463799
196,80,0.5,100000.0,202.66666666666666,547.3333333333334,21014.0,1003.6666666666666,746.3333333333334,78.0,97.66666666666667,32560.0,157.66666666666666,38761.0,0.840019607337272
197,80,0.5,300000.0,170.66666666666666,579.3333333333334,22877.333333333332,947.3333333333334,802.6666666666666,80.0,96.66666666666667,34991.0,54.666666666666664,42853.333333333336,0.8165292470441816
198,80,0.7,1000.0,738.6666666666666,11.333333333333334,663.3333333333334,1729.6666666666667,20.333333333333332,80.0,100.0,1007.6666666666666,497.6666666666667,1058.3333333333333,0.9521259842519685
199,80,0.7,3000.0,690.3333333333334,59.666666666666664,1932.3333333333333,1665.3333333333333,84.66666666666667,80.0,100.0,2969.0,487.0,3082.3333333333335,0.9632313182653833
200,80,0.7,10000.0,620.0,130.0,6091.666666666667,1556.0,194.0,80.0,100.0,9484.666666666666,467.0,9628.0,0.9851128652541199
201,80,0.7,30000.0,393.3333333333333,356.6666666666667,14466.333333333334,1199.6666666666667,550.3333333333334,79.66666666666667,99.0,22561.0,359.3333333333333,23731.666666666668,0.9506706931666549
202,80,0.7,100000.0,208.66666666666666,541.3333333333334,22255.333333333332,931.6666666666666,818.3333333333334,79.66666666666667,100.0,34260.0,163.0,38732.333333333336,0.8845323028993863
203,80,0.7,300000.0,177.66666666666666,572.3333333333334,24402.333333333332,818.6666666666666,931.3333333333334,79.0,95.66666666666667,37288.666666666664,71.0,42855.0,0.8701123945086142
204,80,0.9,1000.0,732.6666666666666,17.333333333333332,661.3333333333334,1719.3333333333333,30.666666666666668,80.0,100.0,1067.6666666666667,496.3333333333333,1067.6666666666667,1.0
205,80,0.9,3000.0,706.0,44.0,1959.0,1657.3333333333333,92.66666666666667,80.0,100.0,2989.6666666666665,487.3333333333333,3046.0,0.9815057999562267
206,80,0.9,10000.0,603.3333333333334,146.66666666666666,6117.0,1495.0,255.0,80.0,99.66666666666667,9507.0,461.0,9656.666666666666,0.9845012081463583
207,80,0.9,30000.0,417.6666666666667,332.3333333333333,14744.333333333334,1152.6666666666667,597.3333333333334,79.33333333333333,98.33333333333333,22947.333333333332,369.3333333333333,23755.666666666668,0.9659730309961131
208,80,0.9,100000.0,254.33333333333334,495.6666666666667,23357.0,822.3333333333334,927.6666666666666,79.66666666666667,97.66666666666667,35947.0,174.33333333333334,38736.666666666664,0.9279838223905
209,80,0.9,300000.0,203.66666666666666,546.3333333333334,25857.0,720.0,1030.0,77.33333333333333,96.66666666666667,39602.333333333336,70.33333333333333,42848.666666666664,0.9242372380315219
210,160,0.1,1000.0,715.3333333333334,34.666666666666664,2635.3333333333335,1725.3333333333333,24.666666666666668,160.0,100.0,986.3333333333334,493.3333333333333,1057.3333333333333,0.9328499369482977
211,160,0.1,3000.0,631.6666666666666,118.33333333333333,7607.666666666667,1685.3333333333333,64.66666666666667,160.0,100.0,2971.6666666666665,479.0,3040.6666666666665,0.977307607980706
212,160,0.1,10000.0,466.3333333333333,283.6666666666667,21817.0,1537.6666666666667,212.33333333333334,159.33333333333334,100.0,8532.666666666666,421.6666666666667,9653.333333333334,0.8839088397790054
213,160,0.1,30000.0,221.33333333333334,528.6666666666666,36902.666666666664,1401.3333333333333,348.6666666666667,157.33333333333334,99.33333333333333,14529.666666666666,238.0,23802.666666666668,0.6104218014788259
214,160,0.1,100000.0,156.33333333333334,593.6666666666666,41626.0,1355.3333333333333,394.6666666666667,154.0,99.33333333333333,16471.666666666668,88.0,38727.666666666664,0.42532039971424396
215,160,0.1,300000.0,140.0,610.0,42503.333333333336,1354.6666666666667,395.3333333333333,153.66666666666666,98.0,16975.333333333332,29.666666666666668,42859.0,0.3960739479067018
216,160,0.3,1000.0,718.6666666666666,31.333333333333332,2578.6666666666665,1724.6666666666667,25.333333333333332,160.0,100.0,1017.6666666666666,494.0,1057.3333333333333,0.962484237074401
217,160,0.3,3000.0,636.6666666666666,113.33333333333333,7647.333333333333,1646.6666666666667,103.33333333333333,160.0,99.66666666666667,2897.0,478.0,3065.6666666666665,0.944982059367185
218,160,0.3,10000.0,436.6666666666667,313.3333333333333,22385.0,1497.6666666666667,252.33333333333334,159.66666666666666,99.66666666666667,8738.666666666666,413.0,9679.0,0.9028480903674622
219,160,0.3,30000.0,258.0,492.0,41220.333333333336,1336.3333333333333,413.6666666666667,158.33333333333334,98.0,15875.666666666666,270.6666666666667,23751.0,0.6684209787658063
220,160,0.3,100000.0,164.33333333333334,585.6666666666666,47979.0,1234.6666666666667,515.3333333333334,158.0,99.0,18734.666666666668,99.66666666666667,38726.0,0.48377489714059463
221,160,0.3,300000.0,144.66666666666666,605.3333333333334,49320.0,1212.0,538.0,157.66666666666666,97.33333333333333,19373.0,31.333333333333332,42851.0,0.4521014678770624
222,160,0.5,1000.0,724.0,26.0,2556.0,1726.0,24.0,160.0,100.0,1014.3333333333334,495.3333333333333,1057.3333333333333,0.9593316519546029
223,160,0.5,3000.0,655.3333333333334,94.66666666666667,7614.333333333333,1625.3333333333333,124.66666666666667,160.0,100.0,2974.0,477.6666666666667,3057.6666666666665,0.9726370871034559
224,160,0.5,10000.0,498.0,252.0,22858.0,1444.0,306.0,158.66666666666666,99.66666666666667,8878.333333333334,425.0,9624.666666666666,0.9224561889589251
225,160,0.5,30000.0,284.0,466.0,45276.666666666664,1160.3333333333333,589.6666666666666,158.0,99.33333333333333,17588.333333333332,285.3333333333333,23751.0,0.7405302232888439
226,160,0.5,100000.0,180.66666666666666,569.3333333333334,55925.666666666664,1018.0,732.0,156.0,99.66666666666667,21753.0,96.33333333333333,38761.0,0.5612084311550269
227,160,0.5,300000.0,149.66666666666666,600.3333333333334,58224.666666666664,979.0,771.0,156.66666666666666,96.66666666666667,22647.0,33.666666666666664,42853.333333333336,0.528476975731176
228,160,0.7,1000.0,734.6666666666666,15.333333333333334,2643.0,1722.3333333333333,27.666666666666668,160.0,100.0,981.3333333333334,496.0,1058.3333333333333,0.9272440944881891
229,160,0.7,3000.0,701.3333333333334,48.666666666666664,7682.666666666667,1654.3333333333333,95.66666666666667,159.66666666666666,100.0,2957.6666666666665,487.3333333333333,3082.3333333333335,0.9595544500919216
230,160,0.7,10000.0,568.3333333333334,181.66666666666666,23258.666666666668,1456.0,294.0,160.0,100.0,9043.0,447.6666666666667,9628.0,0.9392397174906523
231,160,0.7,30000.0,379.3333333333333,370.6666666666667,49328.333333333336,1071.6666666666667,678.3333333333334,157.66666666666666,99.33333333333333,18965.333333333332,321.0,23731.666666666668,0.7991572441884963
232,160,0.7,100000.0,209.66666666666666,540.3333333333334,65545.0,773.0,977.0,158.0,99.33333333333333,25244.333333333332,118.33333333333333,38732.333333333336,0.6517638149005568
233,160,0.7,300000.0,167.66666666666666,582.3333333333334,69138.33333333333,754.3333333333334,995.6666666666666,158.0,97.66666666666667,26864.666666666668,45.0,42855.0,0.6268735659005172
234,160,0.9,1000.0,732.3333333333334,17.666666666666668,2610.6666666666665,1710.0,40.0,160.0,100.0,1012.3333333333334,494.6666666666667,1067.6666666666667,0.9481735872619419
235,160,0.9,3000.0,686.6666666666666,63.333333333333336,7680.333333333333,1578.0,172.0,160.0,99.66666666666667,2963.6666666666665,481.0,3046.0,0.9729700153206391
236,160,0.9,10000.0,617.0,133.0,23457.0,1361.6666666666667,388.3333333333333,160.0,100.0,9102.666666666666,448.0,9656.666666666666,0.9426303072143597
237,160,0.9,30000.0,426.6666666666667,323.3333333333333,51570.333333333336,911.0,839.0,159.0,98.66666666666667,19964.666666666668,331.6666666666667,23755.666666666668,0.8404170233067199
238,160,0.9,100000.0,308.0,442.0,71304.66666666667,538.0,1212.0,157.33333333333334,98.66666666666667,27687.0,141.66666666666666,38736.666666666664,0.714749161001635
239,160,0.9,300000.0,284.3333333333333,465.6666666666667,76388.66666666667,460.6666666666667,1289.3333333333333,156.33333333333334,98.33333333333333,29686.333333333332,49.333333333333336,42848.666666666664,0.6928181351422837
